"","phage_seq","protein","COGlet","phrog_num","prot_num","ftype","length_bp","gene","phrog_name","phrog_annot","phrog_category","COG","seed_ortholog","evalue","score","root","mult","nogname","COGpath.def","COGidk.def","phagenog","COG.broad","Cog.cat","Nog.abbrev","Nog.new","xtremedeets","deets","interest","int.class","comp","comp2","aux","ipr.confirm","Source","Isolation","DetailedIsolation","Genus","Isolate.ID","Sequencing.ID","Closest.ID","Bac.size","BD.Inhibition","fullseq","length.checkv","max_score","max_score_group","hallmark","viral","cellular","prediction","rd","phage_filt","og_phage_seq","genome","secondary_cluster","representative","intact_est2"
"11","amPh_100","amPh_100_00011","S","not_viral","00011","CDS","669","","","not_viral","not_viral","2CI52","1123020.AUIE01000009_gene3770","1.53e-140","399","root1","single_COG","","NA","NA","0","POORLY CHARACTERIZED","Function unknown","Unknown function (S)","Unknown (S, No Hits)","Unknown function (S)","Unknown (S, No Hits)","typical","typical","other","other","Unknown (S, No Hits)","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_100.fna",32189,0.907,"dsDNAphage",4,20.6,23.5,"vibrant_not_run_or_didn't_like_it","rd1","phage_pass","LB_S39_2||0_partial","amPh_100.fna","53_0","reference_phage","Degraded"
"12","amPh_100","amPh_100_00012","P","not_viral","00012","CDS","273","","","not_viral","not_viral","COG1652","1123020.AUIE01000009_gene3771","1.18e-42","140","root1","single_COG","Cytoplasmic potassium-binding protein Kbp/XkdP/YgaU, contains LysM domain","","5FIM","0","METABOLISM","Inorganic ion transport and metabolism","Inorganic ion (P)","Inorganic ion (P)","Inorganic ion (P)","Inorganic ion (P)","typical","typical","Metabolism","Metabolism","Inorganic ion (P)","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_100.fna",32189,0.907,"dsDNAphage",4,20.6,23.5,"vibrant_not_run_or_didn't_like_it","rd1","phage_pass","LB_S39_2||0_partial","amPh_100.fna","53_0","reference_phage","Degraded"
"13","amPh_100","amPh_100_00013","Ph","not_viral","00013","CDS","1146","","","not_viral","not_viral","COG3500","1149133.ppKF707_1339","5.72e-206","577","root1","single_COG","Phage protein D","","","Ph_nog","PHAGE","Phage-associated","Phage-associated","Phage-associated","not_viral","Phage-associated","typical","typical","other","other","Phage-associated","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_100.fna",32189,0.907,"dsDNAphage",4,20.6,23.5,"vibrant_not_run_or_didn't_like_it","rd1","phage_pass","LB_S39_2||0_partial","amPh_100.fna","53_0","reference_phage","Degraded"
"14","amPh_100","amPh_100_00014","Ph","not_viral","00014","CDS","588","","","not_viral","not_viral","COG3501","1123020.AUIE01000009_gene3773","4.22e-111","322","root1","single_COG","Uncharacterized conserved protein VgrG, implicated in type VI secretion and phage assembly","","6SJL","Ph_nog","PHAGE","Phage-associated","Phage-associated","Phage-associated","not_viral","Phage-associated","typical","typical","other","other","Phage-associated","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_100.fna",32189,0.907,"dsDNAphage",4,20.6,23.5,"vibrant_not_run_or_didn't_like_it","rd1","phage_pass","LB_S39_2||0_partial","amPh_100.fna","53_0","reference_phage","Degraded"
"15","amPh_100","amPh_100_00015","S","not_viral","00015","CDS","327","","","not_viral","not_viral","2DPSS","1123020.AUIE01000009_gene3774","3.67e-52","166","root1","single_COG","","NA","NA","0","POORLY CHARACTERIZED","Function unknown","Unknown function (S)","Unknown (S, No Hits)","Unknown function (S)","Unknown (S, No Hits)","typical","typical","other","other","Unknown (S, No Hits)","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_100.fna",32189,0.907,"dsDNAphage",4,20.6,23.5,"vibrant_not_run_or_didn't_like_it","rd1","phage_pass","LB_S39_2||0_partial","amPh_100.fna","53_0","reference_phage","Degraded"
"16","amPh_100","amPh_100_00016","Ph","261","00016","CDS","393","","phrog","baseplate wedge subunit","tail","COG3628","1123020.AUIE01000009_gene3775","7.36e-76","228","root1","single_COG","Phage baseplate assembly protein W","","2IA7","Ph_nog","PHAGE","Phage-associated","Phage-associated","Phage-associated","tail","Phage-associated","typical","typical","other","other","Phage-associated","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_100.fna",32189,0.907,"dsDNAphage",4,20.6,23.5,"vibrant_not_run_or_didn't_like_it","rd1","phage_pass","LB_S39_2||0_partial","amPh_100.fna","53_0","reference_phage","Degraded"
"17","amPh_100","amPh_100_00017","Ph","6","00017","CDS","2547","","phrog","baseplate wedge subunit","tail","COG3299","1149133.ppKF707_1335","0","1336","root1","single_COG","Uncharacterized phage protein gp47/JayE","","","Ph_nog","PHAGE","Phage-associated","Phage-associated","Phage-associated","tail","Phage-associated","typical","typical","other","other","Phage-associated","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_100.fna",32189,0.907,"dsDNAphage",4,20.6,23.5,"vibrant_not_run_or_didn't_like_it","rd1","phage_pass","LB_S39_2||0_partial","amPh_100.fna","53_0","reference_phage","Degraded"
"18","amPh_100","amPh_100_00018","Ph","219","00018","CDS","2664","","phrog","baseplate wedge subunit","tail","COG3299","1123020.AUIE01000009_gene3777","0","1271","root1","single_COG","Uncharacterized phage protein gp47/JayE","","","Ph_nog","PHAGE","Phage-associated","Phage-associated","Phage-associated","tail","Phage-associated","typical","typical","other","other","Phage-associated","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_100.fna",32189,0.907,"dsDNAphage",4,20.6,23.5,"vibrant_not_run_or_didn't_like_it","rd1","phage_pass","LB_S39_2||0_partial","amPh_100.fna","53_0","reference_phage","Degraded"
"19","amPh_100","amPh_100_00019","T","not_viral","00019","CDS","2331","","","not_viral","not_viral","COG3292","1123020.AUIE01000009_gene3778","0","1129","root1","single_COG","Periplasmic ligand-binding sensor domain","","4A2L","0","CELLULAR PROCESSES AND SIGNALING","Signal transduction mechanisms","Signal transd. (T)","Signaling (DTNZU)","Signal transd. (T)","Signaling (DTNZU)","typical","typical","other","other","Signaling (DTNZU)","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_100.fna",32189,0.907,"dsDNAphage",4,20.6,23.5,"vibrant_not_run_or_didn't_like_it","rd1","phage_pass","LB_S39_2||0_partial","amPh_100.fna","53_0","reference_phage","Degraded"
"20","amPh_100","amPh_100_00020","0","not_viral","00020","tRNA","95","","","not_viral","not_viral","NA","NA","NA","NA","NA","NA","","NA","NA","0","POORLY CHARACTERIZED","No hits","No hits (0)","Unknown (S, No Hits)","No hits (0)","Unknown (S, No Hits)","typical","typical","other","other","Unknown (S, No Hits)","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_100.fna",32189,0.907,"dsDNAphage",4,20.6,23.5,"vibrant_not_run_or_didn't_like_it","rd1","phage_pass","LB_S39_2||0_partial","amPh_100.fna","53_0","reference_phage","Degraded"
"21","amPh_100","amPh_100_00021","Ph","not_viral","00021","CDS","1296","","","not_viral","not_viral","COG5412","1123020.AUIE01000009_gene3780","1.92e-164","476","root1","single_COG","Phage-related protein","","","Ph_nog","PHAGE","Phage-associated","Phage-associated","Phage-associated","not_viral","Phage-associated","typical","typical","other","other","Phage-associated","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_100.fna",32189,0.907,"dsDNAphage",4,20.6,23.5,"vibrant_not_run_or_didn't_like_it","rd1","phage_pass","LB_S39_2||0_partial","amPh_100.fna","53_0","reference_phage","Degraded"
"22","amPh_100","amPh_100_00022","D","not_viral","00022","CDS","2238","","","not_viral","not_viral","COG3115","1123020.AUIE01000009_gene3782","5.82e-48","185","root1","single_COG","Cell division protein ZipA, interacts with FtsZ","","1F46","0","CELLULAR PROCESSES AND SIGNALING","Cell cycle control, cell division, chromosome partitioning","Cell cycle (D)","Signaling (DTNZU)","Cell cycle (D)","Signaling (DTNZU)","typical","typical","other","other","Signaling (DTNZU)","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_100.fna",32189,0.907,"dsDNAphage",4,20.6,23.5,"vibrant_not_run_or_didn't_like_it","rd1","phage_pass","LB_S39_2||0_partial","amPh_100.fna","53_0","reference_phage","Degraded"
"23","amPh_101","amPh_101_00001","K","38247","00001","CDS","666","","phrog","not_viral","unknown function","COG1802","1123020.AUIE01000002_gene1552","2.7e-120","347","root1","single_COG","DNA-binding transcriptional regulator, GntR family","","3FMS","0","INFORMATION STORAGE AND PROCESSING","Transcription","Transcription (K)","Transcription (K)","Transcription (K)","Transcription (K)","typical","typical","other","other","Transcription (K)","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
"24","amPh_101","amPh_101_00002","Ph","4","00002","CDS","663","","phrog","transcriptional repressor","transcription regulation","NA","NA","NA","NA","NA","NA","","NA","NA","0","PHAGE","Phage-associated","Phage-associated","Phage-associated","transcription regulation","Phage-associated","typical","typical","other","other","Phage-associated","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
"25","amPh_101","amPh_101_00003","0","not_viral","00003","CDS","171","","","not_viral","not_viral","NA","NA","NA","NA","NA","NA","","NA","NA","0","POORLY CHARACTERIZED","No hits","No hits (0)","Unknown (S, No Hits)","No hits (0)","Unknown (S, No Hits)","typical","typical","other","other","Unknown (S, No Hits)","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
"26","amPh_101","amPh_101_00004","S","846","00004","CDS","756","","phrog","not_viral","unknown function","28NH3","1117958.PE143B_0112285","8.3e-105","309","root1","single_COG","Protein of unknown function (DUF3164)","NA","NA","0","POORLY CHARACTERIZED","Function unknown","Unknown function (S)","Unknown (S, No Hits)","Unknown function (S)","Unknown (S, No Hits)","typical","typical","other","other","Unknown (S, No Hits)","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
"27","amPh_101","amPh_101_00005","0","5249","00005","CDS","384","","phrog","not_viral","unknown function","NA","NA","NA","NA","NA","NA","","NA","NA","0","POORLY CHARACTERIZED","No hits","No hits (0)","Unknown (S, No Hits)","No hits (0)","Unknown (S, No Hits)","typical","typical","other","other","Unknown (S, No Hits)","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
"28","amPh_101","amPh_101_00006","0","not_viral","00006","CDS","213","","","not_viral","not_viral","NA","NA","NA","NA","NA","NA","","NA","NA","0","POORLY CHARACTERIZED","No hits","No hits (0)","Unknown (S, No Hits)","No hits (0)","Unknown (S, No Hits)","typical","typical","other","other","Unknown (S, No Hits)","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
"29","amPh_101","amPh_101_00007","Ph","532","00007","CDS","438","","phrog","late transcriptional activator","transcription regulation","COG5566","1211112.ALJC01000006_gene101","2.29e-61","192","root1","single_COG","Transcriptional regulator, middle operon regulator (Mor) family","","1RR7","Ph_nog","PHAGE","Phage-associated","Phage-associated","Phage-associated","transcription regulation","Phage-associated","typical","typical","other","other","Phage-associated","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
"30","amPh_101","amPh_101_00008","Ph","7","00008","CDS","504","","phrog","endolysin","lysis","COG3772","1437882.AZRU01000211_gene2715","1.05e-72","223","root1","single_COG","Phage-related lysozyme (muramidase), GH24 family","","4ZPU","Ph_nog","PHAGE","Phage-associated","Phage-associated","Phage-associated","lysis","Phage-associated","typical","typical","other","other","Phage-associated","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
"31","amPh_101","amPh_101_00009","Ph","1403","00009","CDS","615","","phrog","Rz-like spanin","lysis","NA","NA","NA","NA","NA","NA","","NA","NA","0","PHAGE","Phage-associated","Phage-associated","Phage-associated","lysis","Phage-associated","typical","typical","other","other","Phage-associated","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
"32","amPh_101","amPh_101_00010","S","462","00010","CDS","387","","phrog","lipoprotein","other","2AEXK","1437882.AZRU01000211_gene2712","1.65e-52","168","root1","single_COG","","NA","NA","0","POORLY CHARACTERIZED","Function unknown","Unknown function (S)","Unknown (S, No Hits)","Unknown function (S)","Unknown (S, No Hits)","typical","typical","other","other","Unknown (S, No Hits)","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
"33","amPh_101","amPh_101_00011","Ph","not_viral","00011","CDS","432","","","not_viral","not_viral","COG4387","1117958.PE143B_0112170","4.34e-53","172","root1","single_COG","Mu-like prophage protein gp36","","","Ph_nog","PHAGE","Phage-associated","Phage-associated","Phage-associated","not_viral","Phage-associated","typical","typical","other","other","Phage-associated","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
"34","amPh_101","amPh_101_00012","Ph","490","00012","CDS","564","","phrog","portal protein","head and packaging","COG5003","1117958.PE143B_0112165","1.23e-69","216","root1","single_COG","Mu-like prophage protein gp37","","","Ph_nog","PHAGE","Phage-associated","Phage-associated","Phage-associated","head and packaging","Phage-associated","typical","typical","other","other","Phage-associated","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
"35","amPh_101","amPh_101_00013","0","not_viral","00013","CDS","204","","","not_viral","not_viral","NA","NA","NA","NA","NA","NA","","NA","NA","0","POORLY CHARACTERIZED","No hits","No hits (0)","Unknown (S, No Hits)","No hits (0)","Unknown (S, No Hits)","typical","typical","other","other","Unknown (S, No Hits)","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
"36","amPh_101","amPh_101_00014","Ph","165","00014","CDS","1098","","phrog","tail sheath","tail","COG4386","1211112.ALJC01000006_gene83","8.1e-191","538","root1","single_COG","Mu-like prophage tail sheath protein gpL","","","Ph_nog","PHAGE","Phage-associated","Phage-associated","Phage-associated","tail","Phage-associated","typical","typical","other","other","Phage-associated","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
"37","amPh_101","amPh_101_00015","Ph","185","00015","CDS","372","","phrog","tail tube protein","tail","2DBW5","1211112.ALJC01000006_gene82","5.83e-56","177","root1","single_COG","","NA","NA","0","PHAGE","Phage-associated","Phage-associated","Phage-associated","tail","Phage-associated","typical","typical","other","other","Phage-associated","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
"38","amPh_101","amPh_101_00016","Ph","508","00016","CDS","366","","phrog","tail assembly chaperone","tail","2EJ69","1211112.ALJC01000006_gene81","1.31e-50","163","root1","single_COG","","NA","NA","0","PHAGE","Phage-associated","Phage-associated","Phage-associated","tail","Phage-associated","typical","typical","other","other","Phage-associated","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
"39","amPh_101","amPh_101_00017","0","not_viral","00017","CDS","99","","","not_viral","not_viral","NA","NA","NA","NA","NA","NA","","NA","NA","0","POORLY CHARACTERIZED","No hits","No hits (0)","Unknown (S, No Hits)","No hits (0)","Unknown (S, No Hits)","typical","typical","other","other","Unknown (S, No Hits)","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
"40","amPh_101","amPh_101_00018","Ph","973","00018","CDS","1746","","phrog","tail length tape measure protein","tail","NA","NA","NA","NA","NA","NA","","NA","NA","0","PHAGE","Phage-associated","Phage-associated","Phage-associated","tail","Phage-associated","typical","typical","other","other","Phage-associated","none","Amphibian","Amphibian","Amphibian","Pseudomonas","CC7Q","LBS39","Pseudomonas fulva 12-X",5909532,"0.51","amPh_101.fna",17634,0.927,"dsDNAphage",7,32.6,30.5,"virus","rd1","phage_pass","LB_S39_4||0_partial_1","amPh_101.fna","54_0","reference_phage","Degraded"
